WEAPON SOURCE COUNTRY,WEAPON DEPLOYMENT LOCATION,Data.Source,Latitude,Longitude,Data.Magnitude.Body,Data.Magnitude.Surface,Depth,Lower_Yield,Upper_Yield,Data.Purpose,Data.Name,Data.Type,Date.Day,Date.Month,Date.Year,Date
USSR,Nz Russ,UGS,74.60,51.10,0.00,0.00,0.00,1200.00,1200.00,Wr,Nan,Atmosph,14.00,9.00,1961.00,14/09/1961
USA,Nts,DOE,37.00,-116.00,4.40,0.00,0.45,2.60,2.60,Wr,Antler,Tunnel,15.00,9.00,1961.00,15/09/1961
USSR,Nz Russ,UGS,74.00,51.90,0.00,0.00,0.00,830.00,830.00,Wr,Nan,Atmosph,16.00,9.00,1961.00,16/09/1961
USA,Nts,DOE,37.00,-116.00,2.50,0.00,0.10,0.00,20.00,Wr,Shrew,Shaft,16.00,9.00,1961.00,16/09/1961
USSR,Semi Kazakh,DOE,50.00,78.00,0.00,0.00,0.00,20.00,150.00,Wr,Nan,Atmosph,17.00,9.00,1961.00,17/09/1961
USSR,Nz Russ,UGS,74.00,52.00,0.00,0.00,0.00,1000.00,1000.00,Wr,Nan,Atmosph,18.00,9.00,1961.00,18/09/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.00,0.00,Sam,Nan,Surface,18.00,9.00,1961.00,18/09/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.75,0.75,Wr,Nan,Atmosph,18.00,9.00,1961.00,18/09/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.03,0.03,Sam,Nan,Surface,19.00,9.00,1961.00,19/09/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,4.80,4.80,Wr,Nan,Atmosph,20.00,9.00,1961.00,20/09/1961
USSR,Nz Russ,DOE,73.00,55.00,0.00,0.00,0.00,150.00,1500.00,Wr,Nan,Atmosph,20.00,9.00,1961.00,20/09/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.80,0.80,Wr,Nan,Atmosph,21.00,9.00,1961.00,21/09/1961
USSR,Nz Russ,DOE,73.00,55.00,0.00,0.00,0.00,260.00,260.00,Wr,Nan,Atmosph,22.00,9.00,1961.00,22/09/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,1.20,1.20,Wr,Nan,Atmosph,26.00,9.00,1961.00,26/09/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,3.00,3.00,Wr,Nan,Atmosph,1.00,10.00,1961.00,1/10/1961
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Boomer,Shaft,1.00,10.00,1961.00,1/10/1961
USSR,Nz Russ,DOE,73.00,55.00,0.00,0.00,0.00,250.00,250.00,Wr,Nan,Atmosph,2.00,10.00,1961.00,2/10/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,13.00,13.00,Wr,Nan,Atmosph,4.00,10.00,1961.00,4/10/1961
USSR,Nz Russ,UGS,73.70,53.80,0.00,0.00,0.00,1500.00,10000.00,Wr,Nan,Atmosph,4.00,10.00,1961.00,4/10/1961
USSR,Nz Russ,UGS,74.30,51.60,0.00,0.00,0.00,4000.00,4000.00,Wr,Nan,Atmosph,6.00,10.00,1961.00,6/10/1961
USSR,Mtr Russ,MTM,48.00,46.00,0.00,0.00,0.00,40.00,40.00,We,Nan,Atmosph,6.00,10.00,1961.00,6/10/1961
USSR,Nz Russ,DOE,73.00,55.00,0.00,0.00,0.00,15.00,15.00,Wr,Nan,Atmosph,8.00,10.00,1961.00,8/10/1961
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Chena,Tunnel,10.00,10.00,1961.00,10/10/1961
USSR,Semi Kazakh,UGS,50.00,77.70,0.00,0.00,0.00,1.00,1.00,Fms,Nan,Tunnel,11.00,10.00,1961.00,11/10/1961
USSR,Semi Kazakh,DOE,50.00,78.00,0.00,0.00,0.00,15.00,15.00,Wr,Nan,Atmosph,12.00,10.00,1961.00,12/10/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,6.60,6.60,Wr,Nan,Atmosph,17.00,10.00,1961.00,17/10/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.00,20.00,Wr,Nan,Atmosph,19.00,10.00,1961.00,19/10/1961
USSR,Nz Russ,UGS,73.80,53.20,0.00,0.00,0.00,1450.00,1450.00,Wr,Nan,Atmosph,20.00,10.00,1961.00,20/10/1961
USSR,Nz Russ,UGS,73.90,53.80,0.00,0.00,0.00,12500.00,12500.00,Wr,Nan,Atmosph,23.00,10.00,1961.00,23/10/1961
USSR,Nz Russ,UGS,70.70,53.50,0.00,0.00,0.00,4.80,4.80,We,Nan,Uw,23.00,10.00,1961.00,23/10/1961
USSR,Nz Russ,DOE,73.00,55.00,0.00,0.00,0.00,300.00,300.00,Wr,Nan,Atmosph,25.00,10.00,1961.00,25/10/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.50,0.50,Fms,Nan,Atmosph,25.00,10.00,1961.00,25/10/1961
USSR,Nz Russ,UGS,70.70,53.50,0.00,0.00,0.00,16.00,16.00,We,Nan,Watersur,27.00,10.00,1961.00,27/10/1961
USSR,Mtr Russ,MTM,48.00,46.00,0.00,0.00,0.00,1.20,1.20,We,Nan,Space,27.00,10.00,1961.00,27/10/1961
USSR,Mtr Russ,MTM,48.00,46.00,0.00,0.00,0.00,1.20,1.20,We,Nan,Space,27.00,10.00,1961.00,27/10/1961
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Mink,Shaft,29.00,10.00,1961.00,29/10/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.09,0.09,We,Nan,Atmosph,30.00,10.00,1961.00,30/10/1961
USSR,Nz Russ,UGS,73.80,53.50,0.00,0.00,0.00,50000.00,50000.00,Wr,Nan,Atmosph,30.00,10.00,1961.00,30/10/1961
USSR,Nz Russ,UGS,73.60,56.20,0.00,0.00,0.00,5000.00,5000.00,Wr,Nan,Atmosph,31.00,10.00,1961.00,31/10/1961
USSR,Nz Russ,UGS,75.10,56.70,0.00,0.00,0.00,150.00,1500.00,Wr,Nan,Atmosph,31.00,10.00,1961.00,31/10/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,2.70,2.70,Wr,Nan,Atmosph,1.00,11.00,1961.00,1/11/1961
USSR,Nz Russ,DOE,73.00,55.00,0.00,0.00,0.00,120.00,120.00,Wr,Nan,Atmosph,2.00,11.00,1961.00,2/11/1961
USSR,Nz Russ,DOE,73.00,55.00,0.00,0.00,0.00,280.00,280.00,Wr,Nan,Atmosph,2.00,11.00,1961.00,2/11/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.60,0.60,Wr,Nan,Atmosph,2.00,11.00,1961.00,2/11/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.00,0.00,Sam,Nan,Surface,3.00,11.00,1961.00,3/11/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.90,0.90,Wr,Nan,Atmosph,3.00,11.00,1961.00,3/11/1961
USSR,Nz Russ,MTM,73.00,55.00,0.00,0.00,0.00,15.00,15.00,Wr,Nan,Atmosph,4.00,11.00,1961.00,4/11/1961
USSR,Nz Russ,UGS,73.70,55.70,0.00,0.00,0.00,150.00,1500.00,Wr,Nan,Atmosph,4.00,11.00,1961.00,4/11/1961
USSR,Nz Russ,MTM,73.00,55.00,0.00,0.00,0.00,6.00,6.00,Wr,Nan,Atmosph,4.00,11.00,1961.00,4/11/1961
USSR,Semi Kazakh,MTM,50.00,78.00,0.00,0.00,0.00,0.20,0.20,Wr,Nan,Surface,4.00,11.00,1961.00,4/11/1961
FRANCE,In Ecker Alg,DOE,24.00,5.00,0.00,0.00,0.00,0.00,20.00,Wr,Agathe,Gallery,7.00,11.00,1961.00,7/11/1961
USA,Nts,DOE,37.00,-116.00,4.30,0.00,0.00,13.40,13.40,Wr,Fisher,Shaft,3.00,12.00,1961.00,3/12/1961
USA,Carlsbad Nm,DOE,32.25,-104.14,4.60,0.00,0.00,3.00,3.00,Pne:Plo,Gnome,Shaft,10.00,12.00,1961.00,10/12/1961
USA,Nts,DOE,37.00,-116.00,3.40,0.00,0.20,0.50,0.50,Wr,Mad,Shaft,13.00,12.00,1961.00,13/12/1961
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Ringtail,Shaft,17.00,12.00,1961.00,17/12/1961
USA,Nts,DOE,37.00,-116.00,3.50,0.00,0.25,0.15,0.15,Wr,Feather,Tunnel,22.00,12.00,1961.00,22/12/1961
USA,Nts,UGS,37.00,-116.20,0.00,0.00,0.00,5.10,5.10,Wr,Stoat,Shaft,9.00,1.00,1962.00,9/01/1962
USA,Nts,UGS,36.70,-116.10,0.00,0.00,0.00,6.40,6.40,Wr,Agouti,Shaft,18.00,1.00,1962.00,18/01/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Dormouse,Shaft,30.00,1.00,1962.00,30/01/1962
USSR,Semi Kazakh,UGS,49.70,78.10,0.00,0.00,0.00,0.00,20.00,We,Nan,Tunnel,2.00,2.00,1962.00,2/02/1962
USA,Nts,DOE,37.00,-116.00,4.30,0.00,0.20,3.07,3.07,Wr,Stillwater,Shaft,8.00,2.00,1962.00,8/02/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.25,7.10,7.10,Wr,Armadillo,Shaft,9.00,2.00,1962.00,9/02/1962
USA,Nts,DOE,37.00,-116.00,4.90,0.00,0.30,5.70,5.70,We,Hardhat,Shaft,15.00,2.00,1962.00,15/02/1962
USA,Nts,DOE,37.00,-116.00,3.90,0.00,0.15,1.90,1.90,Wr,Chinchilla,Shaft,19.00,2.00,1962.00,19/02/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Codsaw,Shaft,19.00,2.00,1962.00,19/02/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,11.90,11.90,Wr,Cimarron,Shaft,23.00,2.00,1962.00,23/02/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Platypus,Shaft,24.00,2.00,1962.00,24/02/1962
UK,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,9.50,9.50,Wr,Pampas,Shaft,1.00,3.00,1962.00,1/03/1962
USA,Nts,DOE,37.00,-116.00,4.30,0.00,0.03,0.43,0.43,We,Danny Boy,Crater,5.00,3.00,1962.00,5/03/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Se,Ermine,Shaft,6.00,3.00,1962.00,6/03/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,8.40,8.40,Wr,Brazos,Shaft,8.00,3.00,1962.00,8/03/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Hognose,Shaft,15.00,3.00,1962.00,15/03/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,3.40,3.40,Wr,Hoosic,Shaft,28.00,3.00,1962.00,28/03/1962
USA,Nts,DOE,37.00,-116.00,4.30,0.00,0.15,0.00,20.00,Wr,Chinchilla:Ii,Shaft,31.00,3.00,1962.00,31/03/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,10.60,10.60,Wr,Dormouse Prime,Shaft,5.00,4.00,1962.00,5/04/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Passaic,Shaft,6.00,4.00,1962.00,6/04/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Hudson,Shaft,12.00,4.00,1962.00,12/04/1962
USA,Nts,DOE,37.00,-116.00,4.60,0.00,0.20,1.85,1.85,Wr,Platte,Tunnel,14.00,4.00,1962.00,14/04/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Dead,Shaft,21.00,4.00,1962.00,21/04/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,190.00,190.00,Wr,Adobe,Airdrop,25.00,4.00,1962.00,25/04/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,410.00,410.00,Wr,Aztec,Airdrop,27.00,4.00,1962.00,27/04/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Black,Shaft,27.00,4.00,1962.00,27/04/1962
FRANCE,In Ecker Alg,UGS,23.80,5.40,0.00,0.00,0.00,20.00,150.00,Wr,Beryl,Gallery,1.00,5.00,1962.00,1/05/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,1090.00,1090.00,Wr,Arkansas,Airdrop,2.00,5.00,1962.00,2/05/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,670.00,670.00,Wr,Questa,Airdrop,4.00,5.00,1962.00,4/05/1962
USA,Nts,UGS,37.05,-116.03,0.00,0.00,0.00,0.00,20.00,Wr,Paca,Shaft,7.00,5.00,1962.00,7/05/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,100.00,100.00,Wr,Yukon,Airdrop,8.00,5.00,1962.00,8/05/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,100.00,100.00,Wr,Mesilla,Airdrop,9.00,5.00,1962.00,9/05/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Arikaree,Shaft,10.00,5.00,1962.00,10/05/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,50.00,50.00,Wr,Muskegon,Airdrop,11.00,5.00,1962.00,11/05/1962
USA,Pacific,DOE,31.23,-124.22,0.00,0.00,0.00,0.00,20.00,We,Swordfish,Uw,11.00,5.00,1962.00,11/05/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,500.00,500.00,Wr,Encino,Airdrop,12.00,5.00,1962.00,12/05/1962
USA,Nts,UGS,37.07,-116.03,0.00,0.00,0.00,40.00,40.00,Wr,Aardvark,Shaft,12.00,5.00,1962.00,12/05/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,97.00,97.00,Wr,Swanee,Airdrop,14.00,5.00,1962.00,14/05/1962
USA,Nts,UGS,37.12,-116.05,0.00,0.00,0.00,4.50,4.50,Wr,Eel,Shaft,19.00,5.00,1962.00,19/05/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,73.00,73.00,Wr,Chetco,Airdrop,19.00,5.00,1962.00,19/05/1962
USA,Nts,UGS,37.13,-116.05,0.00,0.00,0.00,0.00,20.00,Wr,White,Shaft,25.00,5.00,1962.00,25/05/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,2.60,2.60,Wr,Tanana,Airdrop,25.00,5.00,1962.00,25/05/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,43.00,43.00,Wr,Nambe,Airdrop,27.00,5.00,1962.00,27/05/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Raccoon,Shaft,1.00,6.00,1962.00,1/06/1962
USA,Nts,DOE,37.00,-116.00,4.40,0.00,0.30,0.00,20.00,Wr,Packrat,Shaft,6.00,6.00,1962.00,6/06/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,782.00,782.00,Wr,Alma,Airdrop,8.00,6.00,1962.00,8/06/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,210.00,210.00,Wr,Truckee,Airdrop,9.00,6.00,1962.00,9/06/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,3000.00,3000.00,Wr,Yeso,Airdrop,10.00,6.00,1962.00,10/06/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,1200.00,1200.00,Wr,Harlem,Airdrop,12.00,6.00,1962.00,12/06/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,2.90,2.90,Wr,Des Moines,Tunnel,13.00,6.00,1962.00,13/06/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,800.00,800.00,Wr,Rinconada,Airdrop,15.00,6.00,1962.00,15/06/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,52.00,52.00,Wr,Dulce,Airdrop,17.00,6.00,1962.00,17/06/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,2.20,2.20,Wr,Petit,Airdrop,19.00,6.00,1962.00,19/06/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,Wr,Daman: I,Shaft,21.00,6.00,1962.00,21/06/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,81.50,81.50,Wr,Otowi,Airdrop,22.00,6.00,1962.00,22/06/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,7650.00,7650.00,Wr,Bighorn,Airdrop,27.00,6.00,1962.00,27/06/1962
USA,Nts,DOE,37.00,-116.00,4.90,0.00,0.45,67.00,67.00,Wr,Haymaker,Shaft,27.00,6.00,1962.00,27/06/1962
USA,Nts,DOE,37.00,-116.00,0.00,0.00,0.00,0.00,20.00,We,Marshmallow,Tunnel,28.00,6.00,1962.00,28/06/1962
USA,Christmas Is,DOE,2.00,-157.00,0.00,0.00,0.00,1270.00,1270.00,Wr,Bluestone,Airdrop,30.00,6.00,1962.00,30/06/1962
